game_id,game_date,team,min,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,pts,reb,ast,to,stl,blk,oreb,dreb,pf,ncat_score,opp_score,home_away,win,opponent,is_ncat,team_score,opp_score_,opp_team,opp_min,opp_fgm,opp_fga,opp_fg2m,opp_fg2a,opp_fg3m,opp_fg3a,opp_ftm,opp_fta,opp_pts,opp_reb,opp_ast,opp_to,opp_stl,opp_blk,opp_oreb,opp_dreb,opp_pf,poss,opp_poss,pace,ortg,drtg,efg_pct,tov_pct,orb_pct,ts_pct,ortg_r5,drtg_r5,pace_r5,efg_pct_r5
401827733,2025-11-28,North Carolina A&T Aggies,200.0,24,47,16,30,8,17,18,30,74,27,8,10,5,4,5,22,26,74,90,away,0,Davidson Wildcats,1,74,90,Davidson Wildcats,200.0,31,55,23,38,8,17,20,35,90,33,16,6,6,3,9,24,22,65.2,67.4,66.30000000000001,111.61387631975866,135.7466063348416,0.5957446808510638,0.15337423312883436,0.1724137931034483,0.6146179401993355,102.3387544323258,105.18935887003413,73.91600000000001,0.4856265925725129
401820801,2025-12-03,North Carolina A&T Aggies,200.0,17,47,13,29,4,18,19,29,57,23,6,11,7,1,6,17,16,57,74,away,0,Charlotte 49ers,1,57,74,Charlotte 49ers,200.0,26,50,17,28,9,22,13,19,74,28,15,11,7,3,8,20,25,64.76,61.36,63.06,90.39010466222645,117.34855692990803,0.40425531914893614,0.169857936998147,0.23076923076923078,0.47690763052208834,107.81620044666037,108.75521918753843,74.11600000000001,0.5322265091348826
401827528,2025-12-06,North Carolina A&T Aggies,200.0,20,47,16,31,4,16,25,35,69,47,11,18,5,3,11,36,20,69,54,away,1,North Carolina Central Eagles,1,69,54,North Carolina Central Eagles,200.0,15,56,13,38,2,18,22,30,54,29,8,11,13,6,8,21,24,69.4,72.2,70.80000000000001,97.45762711864406,76.27118644067795,0.46808510638297873,0.25936599423631124,0.34375,0.5528846153846154,106.68397591485807,107.94531477842933,71.73599999999999,0.5197442396313364
401827529,2025-12-10,North Carolina A&T Aggies,200.0,27,63,23,47,4,16,11,15,69,35,6,13,6,9,14,21,20,69,73,away,0,Howard Bison,1,69,73,Howard Bison,200.0,24,54,18,40,6,14,19,28,73,30,15,13,8,8,9,21,22,68.6,70.32,69.46,99.33774834437087,105.09645839331992,0.4603174603174603,0.18950437317784258,0.4,0.4956896551724138,105.03648119434415,107.78050207899965,69.81200000000001,0.5149741641337386
401823042,2025-12-13,North Carolina A&T Aggies,200.0,22,50,15,29,7,21,31,38,82,33,14,13,3,4,8,25,19,82,79,home,1,Maryland Eastern Shore Hawks,1,82,79,Maryland Eastern Shore Hawks,200.0,30,67,24,44,6,23,13,17,79,27,22,7,8,1,9,18,27,71.72,72.48,72.1,113.73092926490986,109.57004160887658,0.51,0.18126045733407697,0.3076923076923077,0.6145083932853718,102.43495739692193,107.84548928909507,67.86,0.5016805133400878
401827530,2025-12-17,North Carolina A&T Aggies,200.0,24,64,16,36,8,28,15,18,71,45,14,10,2,5,15,30,16,71,65,away,1,UNC Greensboro Spartans,1,71,65,UNC Greensboro Spartans,200.0,23,63,14,35,9,28,10,19,65,34,11,6,5,1,12,22,18,66.92,65.36,66.14,107.34804959177502,98.2763834290898,0.4375,0.14943215780035862,0.40540540540540543,0.4936040044493882,102.50605714198198,108.80656994152483,68.344,0.4876805133400878
401827531,2025-12-20,North Carolina A&T Aggies,200.0,31,54,23,34,8,20,25,40,95,48,21,11,4,7,10,38,16,95,55,home,1,Mid-Atlantic Christian Mustangs,1,95,55,Mid-Atlantic Christian Mustangs,200.0,20,64,13,39,7,25,8,18,55,23,9,5,6,1,5,18,26,72.6,71.92,72.25999999999999,131.4696927760864,76.11403265983948,0.6481481481481481,0.15151515151515152,0.35714285714285715,0.6634078212290503,101.65289179638526,101.31252536037445,68.31199999999998,0.456031577169875
401811988,2025-12-30,North Carolina A&T Aggies,200.0,27,61,20,39,7,22,17,24,78,28,11,8,7,3,3,25,22,78,87,home,0,UNC Wilmington Seahawks,1,78,87,UNC Wilmington Seahawks,200.0,25,57,15,33,10,24,27,35,87,35,15,11,4,5,8,27,21,76.56,75.4,75.98,102.65859436693867,114.50381679389312,0.5,0.1044932079414838,0.1,0.5449972051425377,109.86880941915724,93.06562050636076,70.152,0.5048101429697175
401811989,2025-12-31,North Carolina A&T Aggies,200.0,23,50,18,32,5,18,23,32,74,28,15,11,3,3,11,17,21,74,85,home,0,Northeastern Huskies,1,74,85,Northeastern Huskies,200.0,30,56,22,39,8,17,17,27,85,18,17,7,5,2,5,13,22,64.08,69.88,66.97999999999999,110.4807405195581,126.90355329949242,0.51,0.17166042446941324,0.4583333333333333,0.5774032459425718,110.90900286881617,100.71214657700378,71.18799999999999,0.5111931216931217
401812000,2026-01-03,North Carolina A&T Aggies,200.0,28,68,21,52,7,16,17,19,80,40,14,11,6,4,17,23,15,80,81,away,0,Stony Brook Seawolves,1,80,81,Stony Brook Seawolves,200.0,29,58,17,33,12,25,11,14,81,19,20,8,6,7,5,14,17,70.36,67.16,68.75999999999999,116.34671320535197,117.80104712041886,0.4632352941176471,0.1563388288800455,0.5483870967741935,0.5238344683080147,113.1376013038536,105.07356555823829,70.692,0.5211296296296296
401812005,2026-01-09,North Carolina A&T Aggies,200.0,25,64,18,34,7,30,7,9,64,40,15,13,4,7,12,28,18,64,69,home,0,Elon Phoenix,1,64,69,Elon Phoenix,200.0,24,60,16,37,8,23,13,22,69,31,18,9,8,1,9,22,9,68.96,69.68,69.32,92.32544720138489,99.5383727639931,0.4453125,0.18851508120649654,0.35294117647058826,0.4708652148322543,113.66075809194203,106.71976666054672,70.024,0.511776688453159
401812015,2026-01-16,North Carolina A&T Aggies,200.0,32,54,24,36,8,18,17,23,89,30,12,17,4,2,6,24,23,89,97,away,0,William & Mary Tribe,1,89,97,William & Mary Tribe,200.0,33,57,24,41,9,16,22,31,97,25,28,9,8,4,6,19,21,75.12,73.64,74.38,119.65582145738102,130.41140091422426,0.6666666666666666,0.2263045793397231,0.24,0.6940112289457268,110.65623761386401,106.97216452752738,70.66,0.5133391884531591
401812023,2026-01-20,North Carolina A&T Aggies,200.0,23,57,17,42,6,15,9,13,61,28,8,9,2,2,4,24,14,61,82,away,0,Hampton Pirates,1,61,82,Hampton Pirates,200.0,30,66,22,40,8,26,14,16,82,35,17,3,5,8,8,27,13,67.72,68.04,67.88,89.86446670595168,120.80141426045965,0.45614035087719296,0.13290017720023628,0.12903225806451613,0.48628826530612246,108.29346335012292,117.83163817840435,71.08399999999999,0.5170428921568627
401812025,2026-01-23,North Carolina A&T Aggies,200.0,23,56,16,33,7,23,26,35,79,39,8,8,2,6,13,26,20,79,78,home,1,Hofstra Pride,1,79,78,Hofstra Pride,200.0,25,61,12,28,13,33,15,20,78,25,11,6,5,1,7,18,23,66.4,68.8,67.6,116.8639053254438,115.3846153846154,0.4732142857142857,0.12048192771084336,0.41935483870967744,0.5532212885154061,105.73463781792552,119.09115767171765,69.464,0.5082709623323013
401812033,2026-01-24,North Carolina A&T Aggies,200.0,25,47,18,27,7,20,23,33,80,30,11,13,4,3,6,24,20,80,73,home,1,Towson Tigers,1,80,73,Towson Tigers,200.0,24,56,19,34,5,22,20,29,73,29,11,11,8,1,8,21,23,68.52,71.76,70.14,114.0575990875392,104.07755916737953,0.6063829787234043,0.18972562755399885,0.2222222222222222,0.6501950585175553,107.01127077910266,116.78737008874225,69.588,0.5009138194751585
401812038,2026-01-30,North Carolina A&T Aggies,225.0,29,60,26,48,3,12,20,23,81,37,7,14,2,6,12,25,17,81,83,away,0,Monmouth Hawks,1,81,83,Monmouth Hawks,225.0,28,65,22,45,6,20,21,25,83,25,12,7,7,5,9,16,16,72.12,74.0,73.06,110.8677799069258,113.6052559540104,0.5083333333333333,0.19412090959511924,0.42857142857142855,0.5775812892184826,106.55344795554011,114.04267249813441,69.86399999999999,0.5295433563963099
401812045,2026-01-31,North Carolina A&T Aggies,200.0,21,53,16,32,5,21,13,15,60,30,9,9,8,3,5,25,10,60,61,away,0,Drexel Dragons,1,60,61,Drexel Dragons,200.0,26,61,17,38,9,23,0,2,61,32,15,10,3,2,8,24,15,63.6,63.88,63.74,94.13241292751803,95.70128647631002,0.44339622641509435,0.14150943396226415,0.1724137931034483,0.5033557046979865,110.2619144966483,116.85604913613784,70.612,0.5421475230629766
401812049,2026-02-06,North Carolina A&T Aggies,200.0,20,54,13,31,7,23,15,18,62,33,9,16,7,4,9,24,11,62,78,away,0,Charleston Cougars,1,62,78,Charleston Cougars,200.0,31,59,25,38,6,21,10,14,78,27,13,13,11,4,6,21,15,68.92,72.16,70.53999999999999,87.89339381910973,110.57555996597677,0.4351851851851852,0.2321532211259431,0.3,0.5006459948320413,105.15723279067569,109.914026248555,68.484,0.49749343501266213
401812058,2026-02-07,North Carolina A&T Aggies,200.0,28,61,25,51,3,10,12,21,71,31,14,9,10,2,10,21,23,71,79,home,0,Campbell Fighting Camels,1,71,79,Campbell Fighting Camels,200.0,26,55,18,37,8,18,19,26,79,34,13,12,4,2,7,27,16,69.24,71.44,70.34,100.93829968723342,112.31162922945693,0.48360655737704916,0.12998266897746968,0.2702702702702703,0.5054100227790433,104.7630182133073,107.86885538965842,69.01599999999999,0.49330240187426055
401812065,2026-02-14,North Carolina A&T Aggies,200.0,23,51,19,42,4,9,21,30,71,23,13,6,11,5,5,18,22,71,70,home,1,Hampton Pirates,1,71,70,Hampton Pirates,200.0,23,50,18,33,5,17,19,28,70,29,17,14,4,3,7,22,24,65.2,69.32,67.25999999999999,105.56051144811182,104.073743681237,0.49019607843137253,0.09202453987730061,0.18518518518518517,0.5529595015576324,101.57789708566524,107.25425815862673,69.56400000000001,0.49538085620681327
401812071,2026-02-20,North Carolina A&T Aggies,200.0,22,54,15,30,7,24,10,15,61,28,12,12,3,5,7,21,13,61,74,home,0,Charleston Cougars,1,61,74,Charleston Cougars,200.0,27,61,17,35,10,26,10,14,74,35,19,7,7,4,11,24,14,65.6,63.16,64.38,94.74992233612925,114.9425287356322,0.4722222222222222,0.1829268292682927,0.22580645161290322,0.5033003300330033,99.87847955777976,107.25349506139824,68.98800000000001,0.4721434761484069
401812077,2026-02-22,North Carolina A&T Aggies,200.0,38,57,30,42,8,15,18,21,102,31,12,10,4,1,8,23,16,102,82,away,1,Elon Phoenix,1,102,82,Elon Phoenix,200.0,28,66,17,35,11,31,15,20,82,26,13,8,5,2,16,10,17,68.24,66.8,67.52,151.06635071090048,121.44549763033177,0.7368421052631579,0.14654161781946073,0.4444444444444444,0.7699275362318841,96.65490804362045,107.5209496177226,67.252,0.4649212539261846
401812084,2026-02-27,North Carolina A&T Aggies,200.0,24,54,18,30,6,24,11,16,65,26,6,9,0,3,5,21,13,65,88,away,0,UNC Wilmington Seahawks,1,65,88,UNC Wilmington Seahawks,200.0,33,69,21,42,12,27,10,14,88,40,18,4,5,2,14,26,17,65.04,65.16,65.1,99.84639016897083,135.17665130568358,0.5,0.13837638376383762,0.16129032258064516,0.5324377457404981,108.04169560029693,112.66979184852694,68.00800000000001,0.5236104296957974
401812091,2026-02-28,North Carolina A&T Aggies,200.0,35,55,29,38,6,17,12,17,88,31,21,14,2,3,4,27,20,88,91,home,0,William & Mary Tribe,1,88,91,William & Mary Tribe,200.0,32,64,25,35,7,29,20,28,91,19,17,5,11,0,7,12,15,72.48,74.32,73.4,119.89100817438691,123.97820163487738,0.6909090909090909,0.19315673289183222,0.25,0.704225352112676,110.43229487026915,117.59001011646828,66.91999999999999,0.5365733926587604
401812098,2026-03-04,North Carolina A&T Aggies,200.0,28,60,23,45,5,15,11,21,72,26,14,13,6,1,10,16,16,72,90,away,0,Campbell Fighting Camels,1,72,90,Campbell Fighting Camels,200.0,32,58,22,35,10,23,16,22,90,32,21,13,5,4,10,22,18,72.24,70.68,71.46000000000001,100.75566750629721,125.94458438287153,0.5083333333333333,0.1799557032115172,0.3125,0.5199306759098787,114.22283656769987,119.9233245975524,67.53200000000001,0.5780338993651687
401856422,2026-03-06,North Carolina A&T Aggies,200.0,23,56,20,44,3,12,23,28,72,30,8,12,6,6,9,21,18,72,88,home,0,Northeastern Huskies,1,72,88,Northeastern Huskies,200.0,31,62,21,39,10,23,16,23,88,31,17,10,11,3,10,21,21,71.32,72.12,71.72,100.3904071388734,122.69938650306749,0.4375,0.1682557487380819,0.3,0.5269320843091335,113.26186777933694,124.2974927378793,68.37199999999999,0.5816613503455608
401581731,2023-12-13,North Carolina Central Eagles,200.0,23,51,18,32,5,19,16,31,67,36,15,12,7,4,7,29,19,62,67,home,0,North Carolina Central Eagles,0,67,62,North Carolina A&T Aggies,200.0,19,66,16,45,3,21,21,27,62,40,9,9,7,3,17,23,20,69.64,69.88,69.75999999999999,96.04357798165138,88.87614678899084,0.5,0.1723147616312464,0.23333333333333334,0.5182549504950495,,,,
401727126,2024-12-28,North Carolina Central Eagles,200.0,24,63,18,44,6,19,18,25,72,35,17,7,7,2,14,21,21,85,72,home,1,North Carolina Central Eagles,0,72,85,North Carolina A&T Aggies,200.0,29,62,19,36,10,26,17,24,85,40,18,8,2,6,13,27,16,67.0,67.56,67.28,107.0154577883472,126.33769322235433,0.42857142857142855,0.1044776119402985,0.34146341463414637,0.4864864864864865,,,,
401827528,2025-12-06,North Carolina Central Eagles,200.0,15,56,13,38,2,18,22,30,54,29,8,11,13,6,8,21,24,69,54,away,1,North Carolina Central Eagles,0,54,69,North Carolina A&T Aggies,200.0,20,47,16,31,4,16,25,35,69,47,11,18,5,3,11,36,20,72.2,69.4,70.80000000000001,76.27118644067795,97.45762711864406,0.2857142857142857,0.1523545706371191,0.18181818181818182,0.3901734104046243,101.5295178849993,107.60692000567258,68.52,0.4642857142857143
401600670,2024-01-19,Northeastern Huskies,200.0,27,62,25,44,2,18,9,12,65,31,6,13,5,3,10,21,21,72,65,home,1,Northeastern Huskies,0,65,72,North Carolina A&T Aggies,200.0,19,44,14,33,5,11,29,32,72,23,10,9,8,3,2,21,14,70.28,65.08,67.68,96.0401891252955,106.38297872340425,0.45161290322580644,0.18497438816163916,0.3225806451612903,0.48305588585017833,,,,
401714296,2025-02-28,Northeastern Huskies,200.0,26,62,14,36,12,26,5,6,69,25,20,3,9,4,8,17,10,55,69,away,0,Northeastern Huskies,0,69,55,North Carolina A&T Aggies,200.0,23,54,17,37,6,17,3,4,55,36,11,15,3,2,9,27,8,59.64,61.76,60.7,113.67380560131795,90.60955518945633,0.5161290322580645,0.05030181086519114,0.22857142857142856,0.5337252475247525,,,,
401811989,2025-12-31,Northeastern Huskies,200.0,30,56,22,39,8,17,17,27,85,18,17,7,5,2,5,13,22,74,85,home,0,Northeastern Huskies,0,85,74,North Carolina A&T Aggies,200.0,23,50,18,32,5,18,23,32,74,28,15,11,3,3,11,17,21,69.88,64.08,66.97999999999999,126.90355329949242,110.4807405195581,0.6071428571428571,0.10017172295363481,0.22727272727272727,0.6261048909840896,104.85699736330673,98.49626695643029,64.19,0.4838709677419355
401856422,2026-03-06,Northeastern Huskies,200.0,31,62,21,39,10,23,16,23,88,31,17,10,11,3,10,21,21,72,88,home,0,Northeastern Huskies,0,88,72,North Carolina A&T Aggies,200.0,23,56,20,44,3,12,23,28,72,30,8,12,6,6,9,21,18,72.12,71.32,71.72,122.69938650306749,100.3904071388734,0.5806451612903226,0.1386577925679423,0.3225806451612903,0.6100942872989462,112.20584934203528,102.49109147747289,65.12,0.5249615975422427
401577552,2023-11-07,Pittsburgh Panthers,200.0,40,71,28,42,12,29,8,17,100,55,21,10,5,9,13,42,12,52,100,away,0,Pittsburgh Panthers,0,100,52,North Carolina A&T Aggies,200.0,19,70,11,36,8,34,6,9,52,23,9,9,5,6,7,16,17,75.48,75.96,75.72,132.06550449022717,68.67406233491812,0.647887323943662,0.13248542660307366,0.4482758620689655,0.63710499490316,,,,
401579102,2023-11-25,Samford Bulldogs,200.0,36,67,25,42,11,25,18,21,101,33,27,12,6,3,7,26,24,83,101,away,0,Samford Bulldogs,0,101,83,North Carolina A&T Aggies,200.0,27,61,19,40,8,21,21,32,83,27,15,12,7,3,6,21,21,81.24,81.08,81.16,124.44553967471661,102.26712666338098,0.6194029850746269,0.14771048744460857,0.25,0.6623819517313746,,,,
401827525,2025-11-05,South Carolina Gamecocks,200.0,31,63,17,31,14,32,15,21,91,37,24,12,5,2,8,29,19,72,91,away,0,South Carolina Gamecocks,0,91,72,North Carolina A&T Aggies,200.0,26,60,22,49,4,11,16,22,72,28,12,11,9,3,7,21,17,76.24,73.68,74.96000000000001,121.39807897545356,96.05122732123799,0.6031746031746031,0.15739769150052466,0.27586206896551724,0.6298449612403101,,,,
401827526,2025-11-11,South Carolina State Bulldogs,200.0,21,55,15,40,6,15,14,28,62,35,12,24,9,4,10,25,26,85,62,home,1,South Carolina State Bulldogs,0,62,85,North Carolina A&T Aggies,200.0,28,62,23,42,5,20,24,33,85,39,15,17,14,5,14,25,22,81.32,79.52,80.41999999999999,77.09524993782642,105.69510072121363,0.43636363636363634,0.29513034923757997,0.2857142857142857,0.4604872251931076,,,,
401600741,2024-02-22,Stony Brook Seawolves,200.0,29,61,20,35,9,26,13,19,80,40,19,7,6,3,8,32,16,64,80,away,0,Stony Brook Seawolves,0,80,64,North Carolina A&T Aggies,200.0,20,58,14,34,6,24,18,26,64,29,5,8,6,2,6,23,15,68.36,71.44,69.9,114.4492131616595,91.5593705293276,0.5491803278688525,0.1023990637799883,0.25806451612903225,0.5767012687427913,,,,
401714234,2025-01-25,Stony Brook Seawolves,200.0,31,59,23,40,8,19,19,26,89,37,17,9,2,2,12,25,17,74,89,away,0,Stony Brook Seawolves,0,89,74,North Carolina A&T Aggies,200.0,25,64,20,41,5,23,19,26,74,27,7,5,3,3,10,17,20,67.44,70.44,68.94,129.0977661734842,107.3397156948071,0.5932203389830508,0.13345195729537368,0.41379310344827586,0.6317433276547416,,,,
401714286,2025-02-22,Stony Brook Seawolves,200.0,20,53,8,25,12,28,20,22,72,24,14,8,6,3,4,20,18,73,72,home,1,Stony Brook Seawolves,0,72,73,North Carolina A&T Aggies,200.0,26,58,19,35,7,23,14,20,73,38,11,8,3,2,11,27,14,66.68,63.8,65.24000000000001,110.3617412630288,111.89454322501531,0.49056603773584906,0.11997600479904018,0.12903225806451613,0.574345883854499,121.77348966757185,99.44954311206735,69.42,0.5712003334259517
401812000,2026-01-03,Stony Brook Seawolves,200.0,29,58,17,33,12,25,11,14,81,19,20,8,6,7,5,14,17,80,81,away,0,Stony Brook Seawolves,0,81,80,North Carolina A&T Aggies,200.0,28,68,21,52,7,16,17,19,80,40,14,11,6,4,17,23,15,67.16,70.36,68.75999999999999,117.80104712041886,116.34671320535197,0.603448275862069,0.11911852293031568,0.17857142857142858,0.6312344139650873,117.96957353272416,103.59787648305,68.02666666666667,0.5443222348625841
401581732,2023-12-17,Texas Southern Tigers,175.0,24,52,16,27,8,25,10,14,66,26,16,11,8,3,7,19,20,85,79,home,1,Texas Southern Tigers,0,79,85,North Carolina A&T Aggies,200.0,27,54,18,31,9,23,22,32,85,30,13,10,6,2,7,23,13,62.16,71.08,66.62,118.58300810567397,127.58931251876314,0.5384615384615384,0.17696267696267698,0.23333333333333334,0.6791609353507566,,,,
401581729,2023-12-02,The Citadel Bulldogs,200.0,32,58,25,45,7,13,14,18,85,40,12,10,2,4,10,30,12,68,85,home,0,The Citadel Bulldogs,0,85,68,North Carolina A&T Aggies,200.0,25,63,19,40,6,23,12,14,68,21,14,5,5,5,5,16,17,65.92,69.16,67.53999999999999,125.85134734971871,100.68107787977496,0.6120689655172413,0.15169902912621358,0.38461538461538464,0.6447208737864077,,,,
401727487,2024-11-17,The Citadel Bulldogs,200.0,28,62,20,36,8,26,9,17,73,41,14,16,1,0,14,27,24,82,73,away,1,The Citadel Bulldogs,0,73,82,North Carolina A&T Aggies,200.0,27,58,23,47,4,11,24,30,82,25,6,2,11,5,4,21,16,71.48,69.2,70.34,103.7816320727893,116.57662780779073,0.5161290322580645,0.2238388360380526,0.4,0.5253310305123776,,,,
401600755,2024-03-01,Towson Tigers,200.0,34,65,25,42,9,23,7,13,84,46,21,15,5,4,14,32,21,58,84,home,0,Towson Tigers,0,84,58,North Carolina A&T Aggies,200.0,19,57,16,39,3,18,17,26,58,18,6,7,6,1,6,12,11,71.72,69.44,70.58,119.01388495324454,82.1762538962879,0.5923076923076923,0.2091466815393196,0.5384615384615384,0.5938914027149321,,,,
401714227,2025-01-24,Towson Tigers,200.0,25,61,14,33,11,28,22,26,83,42,15,8,5,1,14,28,12,67,83,away,0,Towson Tigers,0,83,67,North Carolina A&T Aggies,200.0,28,70,21,44,7,26,4,10,67,32,11,8,6,1,12,20,15,66.44,70.4,68.42,121.30955860859399,97.92458345513008,0.5,0.12040939193257075,0.4117647058823529,0.5728879072335726,,,,
401812033,2026-01-24,Towson Tigers,200.0,24,56,19,34,5,22,20,29,73,29,11,11,8,1,8,21,23,80,73,home,1,Towson Tigers,0,73,80,North Carolina A&T Aggies,200.0,25,47,18,27,7,20,23,33,80,30,11,13,4,3,6,24,20,71.76,68.52,70.14,104.07755916737953,114.0575990875392,0.4732142857142857,0.15328874024526198,0.25,0.5308318789994182,120.16172178091927,90.05041867570898,69.5,0.5461538461538462
401581726,2023-11-11,UNC Greensboro Spartans,200.0,34,72,19,43,15,29,11,13,94,46,21,14,5,1,16,30,20,78,94,away,0,UNC Greensboro Spartans,0,94,78,North Carolina A&T Aggies,200.0,25,59,16,31,9,28,19,29,78,26,13,8,9,6,8,18,14,75.72,71.76,73.74000000000001,127.47491185245457,105.77705451586654,0.5763888888888888,0.184891706286318,0.47058823529411764,0.6047349459598559,,,,
401727420,2024-12-07,UNC Greensboro Spartans,200.0,20,55,8,25,12,30,15,18,67,34,11,11,7,4,8,26,17,55,67,home,0,UNC Greensboro Spartans,0,67,55,North Carolina A&T Aggies,200.0,21,56,18,33,3,23,10,13,55,29,7,10,6,7,8,21,11,65.92,63.72,64.82,103.36315951866708,84.85035482875656,0.4727272727272727,0.16686893203883496,0.27586206896551724,0.5324221233312142,,,,
401827530,2025-12-17,UNC Greensboro Spartans,200.0,23,63,14,35,9,28,10,19,65,34,11,6,5,1,12,22,18,71,65,away,1,UNC Greensboro Spartans,0,65,71,North Carolina A&T Aggies,200.0,24,64,16,36,8,28,15,18,71,45,14,10,2,5,15,30,16,65.36,66.92,66.14,98.2763834290898,107.34804959177502,0.4365079365079365,0.09179926560587516,0.2857142857142857,0.4554372197309417,115.41903568556083,95.31370467231156,69.28,0.5245580808080808
401600727,2024-02-16,UNC Wilmington Seahawks,200.0,26,53,20,35,6,18,15,20,73,40,11,10,4,0,13,27,18,54,73,away,0,UNC Wilmington Seahawks,0,73,54,North Carolina A&T Aggies,200.0,19,54,17,39,2,15,14,19,54,26,3,8,6,1,10,16,13,58.8,60.36,59.58,122.5243370258476,90.6344410876133,0.5471698113207547,0.17006802721088435,0.4482758620689655,0.5906148867313916,,,,
401714243,2025-01-31,UNC Wilmington Seahawks,200.0,33,63,24,43,9,20,8,8,83,34,23,9,7,2,11,23,14,59,83,home,0,UNC Wilmington Seahawks,0,83,59,North Carolina A&T Aggies,200.0,20,46,13,23,7,23,12,18,59,18,14,12,5,3,1,17,10,64.52,64.92,64.72,128.24474660074165,91.1619283065513,0.5952380952380952,0.13949163050216987,0.39285714285714285,0.6238725195429946,,,,
401811988,2025-12-30,UNC Wilmington Seahawks,200.0,25,57,15,33,10,24,27,35,87,35,15,11,4,5,8,27,21,78,87,home,0,UNC Wilmington Seahawks,0,87,78,North Carolina A&T Aggies,200.0,27,61,20,39,7,22,17,24,78,28,11,8,7,3,3,25,22,75.4,76.56,75.98,114.50381679389312,102.65859436693867,0.5263157894736842,0.1458885941644562,0.24242424242424243,0.6008287292817679,125.38454181329462,90.8981846970823,62.15,0.571203953279425
401812084,2026-02-27,UNC Wilmington Seahawks,200.0,33,69,21,42,12,27,10,14,88,40,18,4,5,2,14,26,17,65,88,away,0,UNC Wilmington Seahawks,0,88,65,North Carolina A&T Aggies,200.0,24,54,18,30,6,24,11,16,65,26,6,9,0,3,5,21,13,65.16,65.04,65.1,135.17665130568358,99.84639016897083,0.5652173913043478,0.061387354205033766,0.4,0.5854177754124534,121.75763347349414,94.81832125370109,66.76,0.5562412320108447
401575427,2023-11-15,Virginia Cavaliers,197.0,31,56,25,44,6,12,12,16,80,41,22,8,7,10,11,30,11,51,80,away,0,Virginia Cavaliers,0,80,51,North Carolina A&T Aggies,200.0,17,53,9,22,8,31,9,12,51,18,11,10,4,2,4,14,13,60.04,64.28,62.16,128.70012870012872,82.04633204633205,0.6071428571428571,0.13324450366422386,0.44,0.6345177664974619,,,,
401706907,2024-12-13,Virginia Tech Hokies,200.0,35,70,21,34,14,36,11,16,95,44,24,15,7,5,12,32,24,67,95,away,0,Virginia Tech Hokies,0,95,67,North Carolina A&T Aggies,200.0,22,58,17,40,5,18,18,28,67,28,10,13,7,3,8,20,10,80.04,75.32,77.68,122.29660144181256,86.25128733264675,0.6,0.1874062968515742,0.375,0.6165628245067497,,,,
401700462,2024-11-08,Wake Forest Demon Deacons,200.0,27,62,21,37,6,25,20,22,80,44,15,17,7,4,10,34,15,64,80,away,0,Wake Forest Demon Deacons,0,80,64,North Carolina A&T Aggies,200.0,22,67,11,32,11,35,9,12,64,25,11,13,10,0,4,21,22,78.68,81.28,79.98,100.02500625156287,80.02000500125031,0.4838709677419355,0.21606507371631925,0.3225806451612903,0.5580357142857142,,,,
401827527,2025-11-14,Washington Adventist Shock,200.0,28,63,19,41,9,22,18,22,83,32,10,16,9,0,9,23,36,89,83,home,1,Washington Adventist Shock,0,83,89,North Carolina A&T Aggies,200.0,28,56,25,43,3,13,30,54,89,37,14,13,12,5,14,23,21,79.68,78.76,79.22,104.77152234284273,112.34536733148195,0.5158730158730159,0.2008032128514056,0.28125,0.5709961474958722,,,,
401600679,2024-01-20,William & Mary Tribe,200.0,20,57,18,35,2,22,27,38,69,38,5,13,6,4,12,26,24,76,69,home,1,William & Mary Tribe,0,69,76,North Carolina A&T Aggies,200.0,25,56,20,39,5,17,21,32,76,31,6,10,6,3,7,24,26,74.72,73.08,73.9,93.36941813261163,102.84167794316643,0.3684210526315789,0.173982869379015,0.3333333333333333,0.4679869777536625,,,,
401630139,2024-03-08,William & Mary Tribe,200.0,27,66,16,33,11,33,14,23,79,44,12,4,4,2,14,30,12,62,79,home,0,William & Mary Tribe,0,79,62,North Carolina A&T Aggies,200.0,26,66,23,47,3,19,7,11,62,37,8,6,2,6,11,26,19,66.12,65.84,65.98,119.73325250075779,93.96786905122764,0.49242424242424243,0.060496067755595885,0.35,0.5189174986862848,,,,
401714205,2025-01-11,William & Mary Tribe,200.0,28,61,17,31,11,30,14,17,81,39,19,16,5,1,7,32,18,78,81,away,0,William & Mary Tribe,0,81,78,North Carolina A&T Aggies,200.0,29,66,19,40,10,26,10,20,78,31,9,6,10,5,7,24,15,77.48,73.8,75.64,107.08619777895294,103.12004230565839,0.5491803278688525,0.20650490449148165,0.22580645161290322,0.5914135514018691,106.55133531668471,98.40477349719703,69.94,0.4304226475279107
401812015,2026-01-16,William & Mary Tribe,200.0,33,57,24,41,9,16,22,31,97,25,28,9,8,4,6,19,21,89,97,away,0,William & Mary Tribe,0,97,89,North Carolina A&T Aggies,200.0,32,54,24,36,8,18,17,23,89,30,12,17,4,2,6,24,23,73.64,75.12,74.38,130.41140091422426,119.65582145738102,0.6578947368421053,0.12221618685497013,0.2,0.6865798414496036,106.72962280410745,99.97652976668415,71.84,0.4700085409748913
