game_id,team,player,player_id,position,starter,min,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,pts,reb,ast,to,stl,blk,oreb,dreb,pf,game_date,season,opponent,home_away,ncat_score,opp_score,win,team_min,team_fga,team_fta,team_to,team_poss,ortg,drtg,pace,opp_drtg_pregame,opp_ortg_pregame,opp_pace_pregame,torvik_barthag,torvik_adjoe,rim_rate,three_rate,mid_rate,avg_shot_dist,assisted_rate,foul_drawn_rate,ts_pct,efg_pct,usg_pct,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,to_per40,fgm_per40,fga_per40,fg3m_per40,fg3a_per40,ftm_per40,fta_per40,oreb_per40,dreb_per40,low_min_flag,position_enc,ts_pct_r5,ts_pct_season,usg_pct_r5,usg_pct_season,pts_per40_r5,pts_per40_season,reb_per40_r5,reb_per40_season,ast_per40_r5,ast_per40_season,to_per40_season,rim_rate_r5,three_rate_r5,avg_shot_dist_r5,assisted_rate_r5,foul_drawn_rate_r5,on_hot_streak,prev_game_date,days_rest,is_home
401603562,North Carolina A&T Aggies,S. Darks,4705326,G,False,24.0,2,6,2,4,0,2,4,4,8,2,2,3,0,0,0,2,4,2024-01-13,2024,William & Mary Tribe,away,53,51,1,200.0,57,23,18,67.12,76.17131359586087,73.29692440356423,69.58000000000001,,,,,,,,,,,,0.5154639175257733,0.3333333333333333,21.06829573934837,13.333333333333334,3.3333333333333335,3.3333333333333335,0.0,0.0,5.0,3.3333333333333335,10.0,0.0,3.3333333333333335,6.666666666666667,6.666666666666667,0.0,3.3333333333333335,0,0.0,0.6736552215882419,0.4811823011344584,19.893811240966905,18.84500899100006,15.460943081686116,11.04353077263294,6.866992140985948,5.721320917030781,5.29733269826149,4.191972335492902,5.298338326865527,,,,,,1,2024-01-07,6.0,0
401603567,North Carolina A&T Aggies,S. Darks,4705326,G,False,11.0,1,3,1,2,0,1,0,0,2,1,1,1,1,0,0,1,1,2024-01-14,2024,Hampton Lady Pirates,away,67,57,1,200.0,58,14,15,71.16,94.33962264150944,80.25908194874684,71.02,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,18.374753089255364,7.2727272727272725,3.6363636363636362,3.6363636363636362,3.6363636363636362,0.0,3.6363636363636362,3.6363636363636362,10.909090909090908,0.0,3.6363636363636362,0.0,0.0,0.0,3.6363636363636362,0,0.0,0.6526345299160916,0.48546750318337284,17.92123557102281,19.1229198345436,13.819917440660475,11.329756092720489,6.302889576883385,5.422822469068599,4.733230134158927,4.084642460222955,5.261046036007336,,,,,,1,2024-01-13,1.0,0
401582289,Stetson Hatters,S. Fontaine,5179304,F,False,7.0,1,1,1,1,0,0,2,4,4,0,0,0,0,0,0,0,0,2023-12-19,2024,Stetson Hatters,away,57,54,1,200.0,60,18,14,72.92,78.30626450116009,82.65661252900232,68.96000000000001,,,,,,,,,,,,0.7246376811594204,1.0,19.25223214285714,22.857142857142858,0.0,0.0,0.0,0.0,0.0,5.714285714285714,5.714285714285714,0.0,0.0,11.428571428571429,22.857142857142858,0.0,0.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401716260,North Carolina Central Eagles,S. Foster,5243548,G,True,20.0,2,7,2,5,0,2,3,4,7,1,1,2,2,0,0,1,3,2024-11-26,2025,North Carolina Central Eagles,home,62,39,1,200.0,55,14,17,67.16,56.62020905923345,90.01161440185831,68.88,,,,,,,,,,,,0.3995433789954338,0.2857142857142857,27.53326509723644,14.0,2.0,2.0,4.0,0.0,4.0,4.0,14.0,0.0,4.0,6.0,8.0,0.0,2.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401813792,North Carolina Central Eagles,S. Foster,5243548,G,False,16.0,4,11,2,5,2,6,2,2,12,2,0,1,1,1,2,0,5,2025-12-02,2026,North Carolina Central Eagles,away,73,67,1,200.0,69,27,14,81.88,81.8070818070818,89.13308913308913,81.9,,,,,,,,,,,,0.505050505050505,0.45454545454545453,33.93760539629005,30.0,5.0,0.0,2.5,2.5,2.5,10.0,27.5,5.0,15.0,5.0,5.0,5.0,0.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401824485,Stony Brook Seawolves,S. Frau Garcia,5178540,G,True,37.0,4,12,4,10,0,2,4,6,12,5,8,8,2,1,0,5,2,2026-01-11,2026,Stony Brook Seawolves,away,51,56,0,200.0,44,14,18,65.16,86.87558175612784,79.118833385045,64.46,,,,,,,,,,,,0.4098360655737705,0.3333333333333333,35.909148585204925,12.972972972972974,5.405405405405405,8.64864864864865,2.1621621621621623,1.0810810810810811,8.64864864864865,4.324324324324325,12.972972972972974,0.0,2.1621621621621623,4.324324324324325,6.486486486486487,0.0,5.405405405405405,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401824538,Hofstra Pride,S. Garrett,5175445,PG,False,18.0,0,1,0,0,0,1,1,2,1,0,2,2,1,0,0,0,0,2026-02-15,2026,Hofstra Pride,home,51,60,0,200.0,54,14,18,66.16,88.46947803007963,75.19905632556768,67.82,,,,,,,,,,,,0.26595744680851063,0.0,11.031502331399977,2.2222222222222223,0.0,4.444444444444445,2.2222222222222223,0.0,4.444444444444445,0.0,2.2222222222222223,0.0,2.2222222222222223,2.2222222222222223,4.444444444444445,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401716258,Florida Gulf Coast Eagles,S. Gill,4898867,G,False,17.0,2,6,2,4,0,2,0,0,4,3,2,0,2,2,1,2,3,2024-12-20,2025,Florida Gulf Coast Eagles,away,48,79,0,200.0,59,23,9,67.12,120.17036811682385,73.01490721022208,65.74000000000001,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,18.071744826963045,9.411764705882353,7.0588235294117645,4.705882352941177,4.705882352941177,4.705882352941177,0.0,4.705882352941177,14.117647058823529,0.0,4.705882352941177,0.0,0.0,2.3529411764705883,4.705882352941177,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401603583,Campbell Fighting Camels,S. Hammack Fitzgerald,4704804,F,False,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2024-01-27,2024,Campbell Fighting Camels,away,73,51,1,200.0,49,12,22,62.28,80.74730842305256,115.57948068397718,63.160000000000004,,,,,,,,,,,,0.0,0.0,34.958923265163435,0.0,13.333333333333334,0.0,0.0,0.0,13.333333333333334,0.0,13.333333333333334,0.0,13.333333333333334,0.0,0.0,13.333333333333334,0.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
401714153,Rice Owls,S. Hayes,5108323,C,False,7.0,1,2,1,2,0,0,0,0,2,2,0,0,0,0,0,2,2,2024-11-08,2025,Rice Owls,away,60,61,0,200.0,61,17,10,70.48,86.15819209039547,84.74576271186439,70.80000000000001,,,,,,,,,,,,0.5,0.5,14.5623998835008,11.428571428571429,11.428571428571429,0.0,0.0,0.0,0.0,5.714285714285714,11.428571428571429,0.0,0.0,0.0,0.0,0.0,11.428571428571429,1,2.0,,,,,,,,,,,,,,,,,0,,7.0,0
401813794,Georgia Lady Bulldogs,S. Henderson,4705138,G,False,22.0,2,5,1,1,1,4,2,2,7,4,1,0,1,0,1,3,1,2025-12-15,2026,Georgia Lady Bulldogs,away,49,77,0,200.0,53,22,21,74.68,105.36398467432949,67.04980842911877,73.08000000000001,,,,,,,,,,,,0.5952380952380952,0.5,12.775942986268033,12.727272727272727,7.2727272727272725,1.8181818181818181,1.8181818181818181,0.0,0.0,3.6363636363636362,9.09090909090909,1.8181818181818181,7.2727272727272725,3.6363636363636362,3.6363636363636362,1.8181818181818181,5.454545454545454,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401716259,Winston-Salem Rams,S. Hunter,5255694,ATH,True,22.0,1,2,1,2,0,0,1,2,3,4,0,3,1,0,2,2,0,2024-11-22,2025,Winston-Salem Rams,home,68,42,1,200.0,48,16,28,77.04,54.165591952540616,87.69667268506576,77.54,,,,,,,,,,,,0.5208333333333334,0.5,12.874408828166054,5.454545454545454,7.2727272727272725,0.0,1.8181818181818181,0.0,5.454545454545454,1.8181818181818181,3.6363636363636362,0.0,0.0,1.8181818181818181,3.6363636363636362,3.6363636363636362,3.6363636363636362,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401603667,Hofstra Pride,S. Ineza,4594722,G,True,33.0,3,9,2,5,1,4,2,2,9,1,1,3,1,0,1,0,0,2024-03-09,2024,Hofstra Pride,home,57,46,1,200.0,52,22,21,68.68,69.99391357273281,86.73158855751673,65.72,,,,,,,,,,,,0.4554655870445344,0.3888888888888889,18.88258492032077,10.90909090909091,1.2121212121212122,1.2121212121212122,1.2121212121212122,0.0,3.6363636363636367,3.6363636363636367,10.90909090909091,1.2121212121212122,4.848484848484849,2.4242424242424243,2.4242424242424243,1.2121212121212122,0.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401629361,Hofstra Pride,S. Ineza,4594722,G,True,18.0,1,7,0,3,1,4,0,0,3,2,1,0,0,0,1,1,1,2024-03-15,2024,Hofstra Pride,home,55,40,1,200.0,63,8,13,65.52,62.285892245406416,85.64310183743382,64.22,,,,,,,,,,,,0.21428571428571427,0.21428571428571427,19.561815336463226,6.666666666666667,4.444444444444445,2.2222222222222223,0.0,0.0,0.0,2.2222222222222223,15.555555555555557,2.2222222222222223,8.88888888888889,0.0,0.0,2.2222222222222223,2.2222222222222223,0,0.0,,,,,,,,,,,,,,,,,0,2024-03-09,6.0,1
401582263,Georgia Lady Bulldogs,S. Ingram,5105423,G,False,10.0,1,3,1,1,0,2,0,2,2,1,1,0,1,0,0,1,0,2023-11-07,2024,Georgia Lady Bulldogs,away,59,71,0,200.0,68,26,10,75.44,97.55427315196482,81.06622698543556,72.78,,,,,,,,,,,,0.2577319587628866,0.3333333333333333,17.352415026833633,8.0,4.0,4.0,4.0,0.0,0.0,4.0,12.0,0.0,8.0,0.0,8.0,0.0,4.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401582268,Mercer Bears,S. Jones,4704235,F,True,28.0,4,7,4,7,0,0,1,2,9,4,0,1,1,0,3,1,1,2023-12-09,2024,Mercer Bears,home,52,55,0,200.0,57,18,13,67.92,82.35998802036538,77.86762503743635,66.78,,,,,,,,,,,,0.5710659898477157,0.5714285714285714,16.280434144910526,12.857142857142858,5.714285714285714,0.0,1.4285714285714286,0.0,1.4285714285714286,5.714285714285714,10.0,0.0,0.0,1.4285714285714286,2.857142857142857,4.285714285714286,1.4285714285714286,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
401582291,Averett Cougars,S. Jones,5191795,G,True,22.0,1,7,1,5,0,2,2,2,4,3,2,2,0,0,1,2,3,2023-12-30,2024,Averett Cougars,home,90,30,1,200.0,48,14,34,82.16,35.03035964502569,105.09107893507708,85.64,,,,,,,,,,,,0.25380710659898476,0.14285714285714285,20.376175548589337,7.2727272727272725,5.454545454545454,3.6363636363636362,0.0,0.0,3.6363636363636362,1.8181818181818181,12.727272727272727,0.0,3.6363636363636362,3.6363636363636362,3.6363636363636362,1.8181818181818181,3.6363636363636362,0,0.0,,,,,,,,,,,,,,,,,0,2023-12-09,21.0,1
401720624,Elon Phoenix,S. Khalil,5239408,G,False,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2025-01-04,2025,Elon Phoenix,home,57,40,1,200.0,61,10,18,73.4,55.94405594405595,79.72027972027972,71.5,102.87143028923246,70.87126596586151,71.276,,,,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
401824503,Elon Phoenix,S. Khalil,5239408,G,False,7.0,1,2,0,0,1,2,0,0,3,2,0,1,0,0,1,1,0,2026-01-24,2026,Elon Phoenix,away,60,67,0,200.0,61,26,16,72.44,94.18048917627215,84.3407365757661,71.14,88.17108299169743,89.01250667101071,73.99199999999999,,,,,,,,,0.75,0.75,19.383601473153714,17.142857142857142,11.428571428571429,0.0,0.0,0.0,5.714285714285714,5.714285714285714,11.428571428571429,5.714285714285714,11.428571428571429,0.0,0.0,5.714285714285714,5.714285714285714,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
401824527,Elon Phoenix,S. Khalil,5239408,G,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-07,2026,Elon Phoenix,home,67,61,1,200.0,62,26,17,76.44,82.27677367143242,90.36957108173725,74.14,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,2026-01-24,14.0,1
401603655,Stony Brook Seawolves,S. King,4704181,G,False,32.0,5,8,3,4,2,4,1,2,13,7,2,3,1,0,3,4,1,2024-03-03,2024,Stony Brook Seawolves,away,62,76,0,200.0,53,26,17,72.44,104.79867622724765,85.49365692222835,72.52,,,,,,,,,,,,0.7319819819819819,0.75,18.234282907662084,16.25,8.75,2.5,1.25,0.0,3.75,6.25,10.0,2.5,5.0,1.25,2.5,3.75,5.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
